subject	activity	timeBodyAccMean-X	timeBodyAccMean-Y	timeBodyAccMean-Z	timeBodyAccStd-X	timeBodyAccStd-Y	timeBodyAccStd-Z	timeGravityAccMean-X	timeGravityAccMean-Y	timeGravityAccMean-Z	timeGravityAccStd-X	timeGravityAccStd-Y	timeGravityAccStd-Z	timeBodyAccJerkMean-X	timeBodyAccJerkMean-Y	timeBodyAccJerkMean-Z	timeBodyAccJerkStd-X	timeBodyAccJerkStd-Y	timeBodyAccJerkStd-Z	timeBodyGyroMean-X	timeBodyGyroMean-Y	timeBodyGyroMean-Z	timeBodyGyroStd-X	timeBodyGyroStd-Y	timeBodyGyroStd-Z	timeBodyGyroJerkMean-X	timeBodyGyroJerkMean-Y	timeBodyGyroJerkMean-Z	timeBodyGyroJerkStd-X	timeBodyGyroJerkStd-Y	timeBodyGyroJerkStd-Z	timeBodyAccMagMean	timeBodyAccMagStd	timeGravityAccMagMean	timeGravityAccMagStd	timeBodyAccJerkMagMean	timeBodyAccJerkMagStd	timeBodyGyroMagMean	timeBodyGyroMagStd	timeBodyGyroJerkMagMean	timeBodyGyroJerkMagStd	frequenceBodyAccMean-X	frequenceBodyAccMean-Y	frequenceBodyAccMean-Z	frequenceBodyAccStd-X	frequenceBodyAccStd-Y	frequenceBodyAccStd-Z	frequenceBodyAccMeanFreq-X	frequenceBodyAccMeanFreq-Y	frequenceBodyAccMeanFreq-Z	frequenceBodyAccJerkMean-X	frequenceBodyAccJerkMean-Y	frequenceBodyAccJerkMean-Z	frequenceBodyAccJerkStd-X	frequenceBodyAccJerkStd-Y	frequenceBodyAccJerkStd-Z	frequenceBodyAccJerkMeanFreq-X	frequenceBodyAccJerkMeanFreq-Y	frequenceBodyAccJerkMeanFreq-Z	frequenceBodyGyroMean-X	frequenceBodyGyroMean-Y	frequenceBodyGyroMean-Z	frequenceBodyGyroStd-X	frequenceBodyGyroStd-Y	frequenceBodyGyroStd-Z	frequenceBodyGyroMeanFreq-X	frequenceBodyGyroMeanFreq-Y	frequenceBodyGyroMeanFreq-Z	frequenceBodyAccMagMean	frequenceBodyAccMagStd	frequenceBodyAccMagMeanFreq	frequenceBodyBodyAccJerkMagMean	frequenceBodyBodyAccJerkMagStd	frequenceBodyBodyAccJerkMagMeanFreq	frequenceBodyBodyGyroMagMean	frequenceBodyBodyGyroMagStd	frequenceBodyBodyGyroMagMeanFreq	frequenceBodyBodyGyroJerkMagMean	frequenceBodyBodyGyroJerkMagStd	frequenceBodyBodyGyroJerkMagMeanFreq	
165	28	WALKING_DOWNSTAIRS	0.2936421	-0.022023047	-0.10858897	0.125712888	0.156496647	-0.34103181	0.9292917	-0.235897105	-0.121477256	-0.9569215	-0.9484042	-0.9170597	0.09726535	1.43E-02	1.24E-03	-0.016765223	0.026553013	-0.42705326	-0.14109631	0.007105643	0.138622426	-0.2681063	-0.259368687	-0.30702501	-0.0266493	-0.05704109	-0.077617393	-0.1639449	-0.42456788	-0.336212734	0.104359217	0.13546556	0.104359217	0.13546556	-0.07075603	-0.04188726	-0.068246324	-0.22448414	-0.34041731	-0.40713234	0.08907218	0.186441734	-0.30816163	0.137797083	0.0653012	-0.41694028	-3.51E-01	0.011607621	0.202030312	-0.026867698	-0.012703972	-0.36528743	-0.098011229	-0.00175392	-0.488488352	-0.27694182	-3.94E-01	-0.073632511	-0.029997	-0.21710016	-0.18439234	-0.3454533	-0.29310836	-0.41650589	-0.092302181	-0.064530717	-0.012251231	0.188840008	-0.074058598	0.040697721	-0.012882383	-0.08835985	0.054599828	-0.223354794	-0.36290384	0.114889053	-0.39672071	-0.46472224	0.131260126
166	28	SITTING	0.2769776	-0.018540444	-0.11151794	-0.983272807	-0.939905245	-0.93666725	0.9073313	-0.112596728	0.135402567	-0.9891325	-0.9717664	-0.9560877	0.07686716	1.48E-02	2.58E-04	-0.976286679	-0.962219453	-0.97632743	-0.033901803	-0.067394385	0.087025401	-0.979672	-0.956316506	-0.9566328	-0.09539351	-0.04080078	-0.057901536	-0.98215566	-0.98071387	-0.971001691	-0.955789709	-0.9477827	-0.955789709	-0.9477827	-0.97327437	-0.97030165	-0.955175567	-0.95106598	-0.98121316	-0.97844192	-0.97982014	-0.94635165	-0.95222679	-0.984956709	-0.939885478	-0.93304548	-1.55E-02	-0.019265557	-0.00273827	-0.976891805	-0.963054247	-0.97293955	-0.977786782	-0.963990426	-0.978327769	0.1476809	-2.11E-01	-0.089627681	-0.97372433	-0.96311763	-0.95418028	-0.9816151	-0.95320702	-0.96156104	0.017742249	-0.320939754	-0.057460031	-0.953928124	-0.952281424	0.029199977	-0.969178687	-0.97082334	0.229111537	-0.960297525	-0.95353429	-0.137706078	-0.97946587	-0.97839537	0.002495927
167	28	STANDING	0.2777951	-0.017263512	-0.10657939	-0.977748639	-0.875689217	-0.90512382	0.9485148	-0.247656167	-0.03858305	-0.9900594	-0.9628014	-0.9517822	0.07531316	9.07E-03	-2.68E-03	-0.96860456	-0.933768175	-0.96976536	-0.025328154	-0.073900165	0.086517311	-0.8840322	-0.94000632	-0.92549144	-0.10224841	-0.04313647	-0.052589625	-0.9283434	-0.97297701	-0.956497164	-0.925471652	-0.91765833	-0.925471652	-0.91765833	-0.95955199	-0.95406839	-0.89424247	-0.87691755	-0.95968102	-0.95626648	-0.9725198	-0.893430393	-0.93450303	-0.98026749	-0.874469266	-0.8976008	3.55E-04	-0.135430639	-0.12632536	-0.968513715	-0.935168978	-0.96475124	-0.971672797	-0.93699128	-0.973572052	0.14689085	-3.51E-01	-0.119606463	-0.8804261	-0.94816079	-0.92665519	-0.8867068	-0.93610161	-0.93203908	-0.31645005	-0.35931164	-0.197616297	-0.929146479	-0.923857158	-0.088659428	-0.952727765	-0.95496316	0.133307643	-0.909652436	-0.87845966	-0.317383911	-0.95875858	-0.95598342	-0.112442883
168	28	LAYING	0.2759135	-0.016753786	-0.10834485	-0.968888295	-0.94538678	-0.95645034	-0.4903345	0.144073274	0.015757003	-0.9705991	-0.969759	-0.9791247	0.07807706	5.94E-03	6.01E-03	-0.980164717	-0.97867954	-0.97307166	-0.017367706	-0.097448734	0.093579123	-0.9551623	-0.960057464	-0.96237491	-0.10451163	-0.035601	-0.053450191	-0.96080295	-0.98039978	-0.981418916	-0.95811223	-0.95457403	-0.95811223	-0.95457403	-0.97845534	-0.97331265	-0.937106921	-0.92894091	-0.97822027	-0.96977328	-0.97393087	-0.958436369	-0.96111567	-0.967324864	-0.942003978	-0.9567709	-3.30E-01	-0.074839101	0.233308519	-0.980013419	-0.978094827	-0.97025157	-0.982205901	-0.981117467	-0.974530843	0.10429202	1.09E-03	0.038219081	-0.94680423	-0.96582446	-0.96116484	-0.9580921	-0.95755299	-0.96631202	-0.25886097	-0.349472545	0.123627591	-0.961035588	-0.957564019	0.038386093	-0.973436249	-0.97233613	0.266859315	-0.944218369	-0.931675	-0.181135931	-0.97183058	-0.96931982	0.011882861
169	29	WALKING	0.2719999	-0.01629156	-0.10663243	-0.17433794	-0.091754061	-0.24282804	0.9623744	-0.127318079	0.095579214	-0.9782535	-0.9752728	-0.9459814	0.08537433	2.24E-02	9.42E-03	-0.221433543	-0.087174644	-0.46175801	-0.007956682	-0.081960153	0.085685224	-0.5988687	-0.181802637	-0.43023244	-0.1068883	-0.04798981	-0.039236899	-0.39590962	-0.5879443	-0.504130089	-0.095521339	-0.26269506	-0.095521339	-0.26269506	-0.24023168	-0.13303627	-0.280573268	-0.3588141	-0.50624212	-0.61222294	-0.13581951	-0.034964233	-0.27973484	-0.190355977	-0.18206854	-0.2833481	-3.14E-01	0.232676316	0.120197007	-0.210469887	-0.088021341	-0.39487783	-0.30733667	-0.155020661	-0.529034897	-0.20130045	-6.99E-02	0.006485879	-0.43149005	-0.36223232	-0.3972775	-0.6543136	-0.09413597	-0.49411748	0.180832984	-0.362824435	0.061951179	-0.235683306	-0.393257506	0.099826656	-0.108978207	-0.1695065	-0.043791818	-0.416817853	-0.42915683	0.035179888	-0.62850112	-0.61866772	0.079684852
170	29	WALKING_UPSTAIRS	0.2654231	-0.029946531	-0.11800059	-0.086771557	-0.122128288	0.09954435	0.929259	-0.227120125	0.044378601	-0.954189	-0.9230078	-0.8588495	0.10634519	-6.89E-04	-2.91E-02	-0.182365815	-0.388624196	-0.67876377	0.093198946	-0.152328112	0.085431812	-0.3239047	0.046110305	-0.37481514	-0.13042907	-0.05110351	-0.068093878	-0.47493261	-0.73422519	-0.558417024	0.008343603	-0.04146961	0.008343603	-0.04146961	-0.34432483	-0.25448518	0.043962768	-0.08004762	-0.6173408	-0.71284632	-0.10979348	-0.196011504	-0.32048788	-0.079062531	-0.141258067	0.20305784	-4.38E-01	-0.131972013	-0.512761406	-0.225067771	-0.408886606	-0.64619859	-0.211385398	-0.408648947	-0.710116592	-0.37978933	-4.44E-01	-0.514054756	-0.26051929	-0.39404534	-0.34170013	-0.3503382	0.23434678	-0.44415306	-0.291046727	-0.666814815	-0.201814801	-0.108306403	-0.155993756	-0.145077641	-0.239108047	-0.28058356	-0.001643145	-0.357213897	-0.07433147	-0.399892275	-0.69745455	-0.75646419	0.053585293
171	29	WALKING_DOWNSTAIRS	0.2931404	-0.014941215	-0.098134	0.167383602	-0.122463467	-0.223178	0.9484862	-0.076096295	0.091965045	-0.9417362	-0.9139031	-0.8693009	0.0636872	6.21E-04	-1.41E-02	-0.023952574	-0.077340838	-0.47876419	-0.037412607	-0.085104589	0.082224408	-0.2820773	-0.390460138	-0.31112262	-0.07439865	-0.06714823	-0.035964843	-0.34780756	-0.69346904	-0.379769406	0.103705166	0.13448115	0.103705166	0.13448115	-0.13863762	-0.03076934	-0.122968109	-0.2674098	-0.53917446	-0.59705705	0.1106632	-0.021229372	-0.26669215	0.187438624	-0.239349054	-0.26207324	-4.04E-01	0.182897494	0.045375676	-0.038245821	-0.097785066	-0.41117345	-0.098637916	-0.120381521	-0.547320887	-0.27016102	-2.07E-01	-0.135910897	-0.189418	-0.46312503	-0.19922589	-0.3191231	-0.35487269	-0.41616585	-0.172300403	-0.376915788	-0.02016565	0.115973968	-0.033086811	0.020422311	0.000448896	-0.07977143	0.032732297	-0.381459882	-0.32302458	-0.101592076	-0.59657863	-0.62667598	0.084473725
172	29	SITTING	0.27718	-0.01663068	-0.11041182	-0.99074502	-0.963222498	-0.96806388	0.8915638	0.155659457	0.286256064	-0.9846792	-0.9736043	-0.966032	0.07454381	5.99E-03	3.17E-03	-0.99352556	-0.9840551	-0.99016873	-0.037927111	-0.075579767	0.058049597	-0.9901787	-0.98833402	-0.97122799	-0.0953637	-0.04000184	-0.047000898	-0.99332203	-0.99531916	-0.992833767	-0.978017022	-0.96929032	-0.978017022	-0.96929032	-0.99071981	-0.99053173	-0.962377332	-0.97157802	-0.99539231	-0.99490534	-0.99109396	-0.969609502	-0.97562303	-0.990617521	-0.961693949	-0.96580097	-2.87E-02	0.107609318	0.210335313	-0.99344576	-0.983883193	-0.98847024	-0.994220175	-0.985493319	-0.990445862	0.27795533	2.77E-02	0.117192324	-0.98839357	-0.99032925	-0.97393359	-0.9907278	-0.98725981	-0.97291252	0.069838773	-0.173147234	-0.019430119	-0.973346532	-0.97121802	0.250970928	-0.990093704	-0.98982291	0.336232798	-0.980269426	-0.97101137	-0.069660421	-0.99506305	-0.99474203	0.307790878
173	29	STANDING	0.2779651	-0.017260587	-0.10865907	-0.996068635	-0.969295721	-0.98020749	0.9745087	-0.058487154	0.031614585	-0.9967642	-0.985134	-0.9844645	0.07530525	1.15E-02	3.33E-04	-0.993652821	-0.983338158	-0.99059386	-0.027607557	-0.072106068	0.082758377	-0.9779948	-0.990364876	-0.98336864	-0.09887015	-0.04051106	-0.054492631	-0.98329306	-0.99553311	-0.990685705	-0.984745319	-0.98174571	-0.984745319	-0.98174571	-0.99078542	-0.99049569	-0.98065734	-0.97535867	-0.9921447	-0.99145363	-0.99502404	-0.97334577	-0.98409602	-0.99660457	-0.968278553	-0.97880297	1.29E-01	0.0047342	0.174524532	-0.993736906	-0.983194981	-0.98854158	-0.994123424	-0.984782782	-0.991316375	0.30325491	-5.59E-02	0.148596745	-0.97448545	-0.99158667	-0.98365471	-0.9791626	-0.98964372	-0.98471423	-0.105103421	-0.149854193	-0.02355388	-0.984548095	-0.982247716	0.179958312	-0.989793893	-0.99032793	0.388020548	-0.980879723	-0.97593873	-0.072334701	-0.99167205	-0.99151678	0.219867066
174	29	LAYING	0.2872952	-0.017196548	-0.10946207	-0.984219556	-0.990240947	-0.98725515	-0.3467898	0.807535373	0.590452224	-0.9729399	-0.9942476	-0.9857782	0.07188612	1.17E-02	2.42E-03	-0.992005989	-0.989513566	-0.99328831	-0.025828101	-0.076181436	0.127411972	-0.9942766	-0.992750958	-0.97499462	-0.09953399	-0.03867683	-0.067446967	-0.99654254	-0.99708158	-0.995380795	-0.986493197	-0.98157215	-0.986493197	-0.98157215	-0.99272537	-0.99464692	-0.971923623	-0.97704009	-0.99732253	-0.99766607	-0.986627	-0.989034304	-0.98947393	-0.983432309	-0.990680395	-0.98637878	-8.76E-02	0.328259355	0.334787399	-0.992153982	-0.989398824	-0.99201845	-0.992543478	-0.990468083	-0.99310776	0.13861631	1.35E-01	0.165235128	-0.99312261	-0.99369634	-0.97618432	-0.9946522	-0.99224079	-0.97685896	0.235949986	0.040138526	0.250307629	-0.986800645	-0.981599784	0.435846932	-0.993998276	-0.99436667	0.4880885	-0.984001342	-0.97667905	0.233760096	-0.99761739	-0.99758523	0.42630168
175	30	WALKING	0.2764068	-0.017588039	-0.09862471	-0.346394275	-0.173550022	-0.12047678	0.9652176	-0.157673824	-0.003925564	-0.9797525	-0.9701766	-0.9439584	0.068869	2.20E-02	-7.40E-03	-0.374400941	-0.270709274	-0.52135186	-0.045950536	-0.064917093	0.083956824	-0.3879206	0.006002779	-0.18256965	-0.08738399	-0.06170289	-0.044600723	-0.46034539	-0.4976218	-0.476208796	-0.195140033	-0.35987341	-0.195140033	-0.35987341	-0.35211171	-0.35375102	-0.02296408	-0.26684573	-0.47206873	-0.54697727	-0.35140291	-0.193856664	-0.30955888	-0.344928112	-0.215634315	-0.09314476	-3.46E-01	0.030621723	-0.083753285	-0.389595631	-0.299525344	-0.46703071	-0.415135398	-0.289466095	-0.575410267	-0.26887778	-2.75E-01	-0.201229693	-0.3744403	-0.17590092	-0.24735034	-0.3990323	0.0955456	-0.23794147	-0.207685653	-0.380731547	-0.262650741	-0.342363773	-0.469852795	0.04831617	-0.347180135	-0.36653742	0.115010838	-0.358344356	-0.33154174	-0.06888716	-0.54762175	-0.57858004	0.102346297
176	30	WALKING_UPSTAIRS	0.2714156	-0.02533117	-0.12469749	-0.350504475	-0.127311158	0.0249468	0.9318298	-0.226647292	-0.02214011	-0.9540336	-0.9149339	-0.8624028	0.05798404	-3.59E-03	1.62E-02	-0.535420203	-0.587214543	-0.76194203	-0.003559746	-0.077960646	0.08146993	-0.4938375	-0.084048151	-0.21157358	-0.10841426	-0.01411134	-0.036415784	-0.74274953	-0.74333696	-0.665150619	-0.137627857	-0.32741082	-0.137627857	-0.32741082	-0.5966001	-0.56183771	-0.113608367	-0.16929353	-0.71878026	-0.7744391	-0.42040283	-0.297813769	-0.36751984	-0.326260358	-0.10429918	0.12144741	-5.90E-01	-0.333821697	-0.512248393	-0.55067842	-0.592919441	-0.73780388	-0.561565207	-0.610826602	-0.78475388	-0.44369633	-5.37E-01	-0.626167597	-0.488039	-0.36605843	-0.318937	-0.5034842	0.04495455	-0.25342707	-0.336954241	-0.642703958	-0.483683271	-0.400588354	-0.394508081	-0.31233803	-0.549784891	-0.58087813	-0.048476264	-0.449150735	-0.15147228	-0.456638671	-0.77397445	-0.79134943	-0.071439868
177	30	WALKING_DOWNSTAIRS	0.2831906	-0.01743839	-0.09997814	-0.057770316	-0.027262808	-0.21727569	0.9580005	-0.126710372	0.028808167	-0.9588904	-0.9186788	-0.8776671	0.0883933	-7.56E-03	-1.18E-02	-0.226643901	-0.194656097	-0.46707015	-0.07455913	-0.069311241	0.08957678	-0.2659232	-0.285392416	-0.29537036	-0.06159546	-0.04968076	-0.054359523	-0.54276451	-0.6137963	-0.498882854	-0.037390112	-0.01357712	-0.037390112	-0.01357712	-0.2937388	-0.12528318	-0.095537321	-0.20826754	-0.57433701	-0.61766207	-0.10696696	-0.021663705	-0.25806737	-0.040525709	-0.093468261	-0.25739337	-4.63E-01	-0.064094565	0.042880989	-0.234923147	-0.22499278	-0.39968869	-0.289802729	-0.217432019	-0.535515048	-0.30711665	-4.25E-01	-0.168340698	-0.26306163	-0.34806512	-0.26372076	-0.2783866	-0.25573205	-0.37154148	-0.395770151	-0.286467078	-0.252762857	0.00410151	-0.178535173	-0.072482765	-0.1259614	-0.1331243	-0.125210389	-0.356772347	-0.25236188	-0.175931349	-0.61757881	-0.64550394	0.022715839
178	30	SITTING	0.2683361	-0.008047313	-0.09951545	-0.983622744	-0.937857001	-0.95065404	0.8254738	0.114588393	0.34476602	-0.9783647	-0.9593613	-0.9566357	0.07600577	9.76E-03	-2.78E-03	-0.988864577	-0.980420928	-0.98816438	-0.035842648	-0.074353558	0.07020026	-0.9881327	-0.976477562	-0.9550532	-0.09527077	-0.04079306	-0.04882046	-0.99386855	-0.99249132	-0.988124496	-0.957487222	-0.94290147	-0.957487222	-0.94290147	-0.98779906	-0.98605764	-0.955847324	-0.96064129	-0.99373739	-0.99128023	-0.98500878	-0.954076042	-0.96627409	-0.983231005	-0.933992578	-0.94620382	-1.23E-01	0.007138151	0.092775024	-0.988775436	-0.980405717	-0.98597832	-0.990017565	-0.981902116	-0.988971212	0.13668913	-1.28E-01	-0.021487477	-0.98703463	-0.98200588	-0.96117711	-0.9884848	-0.97380495	-0.95730869	-0.015402243	-0.312781565	-0.050384126	-0.959923388	-0.943543733	0.0705937	-0.985826331	-0.98529496	0.318768531	-0.973876283	-0.95951394	-0.146608518	-0.99175068	-0.99094642	0.216651119
179	30	STANDING	0.2771127	-0.017016389	-0.10875621	-0.977559427	-0.891654527	-0.9128506	0.9685567	-0.100296804	0.024304436	-0.9964209	-0.9581458	-0.9492074	0.07524145	1.21E-02	1.91E-03	-0.968430745	-0.957318881	-0.96889732	-0.027613854	-0.067033438	0.080251475	-0.9114085	-0.940705412	-0.93083468	-0.09971602	-0.04377597	-0.052030718	-0.96011907	-0.96813501	-0.970845671	-0.930573575	-0.91657044	-0.930573575	-0.91657044	-0.97122519	-0.95076227	-0.913890565	-0.88724764	-0.97299527	-0.95599567	-0.97201405	-0.919475121	-0.93808977	-0.980426576	-0.885572782	-0.90728679	-5.33E-02	-0.23785982	-0.028853448	-0.967857589	-0.957434887	-0.96289263	-0.972216729	-0.960442361	-0.973954338	0.0608341	-2.66E-01	-0.060664153	-0.91574286	-0.94562884	-0.93779812	-0.9117182	-0.93946977	-0.93517688	-0.393526161	-0.30234871	-0.248631168	-0.932047451	-0.921733233	-0.111500209	-0.953357616	-0.94663985	0.049475282	-0.917449417	-0.88887223	-0.318309078	-0.95924217	-0.95500856	-0.131720538
180	30	LAYING	0.2810339	-0.01944941	-0.10365815	-0.976362515	-0.954201824	-0.96704424	-0.3447378	0.732661248	0.681459211	-0.9795639	-0.9889307	-0.9832745	0.07521967	1.08E-02	-3.74E-04	-0.977463776	-0.971049778	-0.9795179	-0.026781222	-0.076147635	0.093847216	-0.9736628	-0.966041673	-0.96888916	-0.10227736	-0.03848759	-0.059573677	-0.98377583	-0.98035706	-0.980768875	-0.969829984	-0.96016791	-0.969829984	-0.96016791	-0.97923282	-0.96964229	-0.962284921	-0.95126444	-0.98508641	-0.97617714	-0.97479	-0.959974275	-0.97032199	-0.977045261	-0.9535584	-0.9671882	-2.23E-01	0.070569109	0.230269754	-0.976887902	-0.97169628	-0.97563242	-0.980350748	-0.972434197	-0.982281553	0.04103815	-1.42E-01	0.065053685	-0.97178905	-0.96817033	-0.96757736	-0.9744884	-0.96513415	-0.97219924	-0.066179397	-0.239924763	0.067468147	-0.96284082	-0.964051811	0.17601722	-0.96994927	-0.96808778	0.172121086	-0.962001199	-0.95264445	-0.080204917	-0.97782134	-0.97548155	0.107252554
